source_file,fruit_label,ticks,mq2,mq3,mq4,mq5,mq6,mq7,mq8,mq9,mq135
AppleMandarin.csv,Apple+Mandarin,1650986218766,55,361,76,84,100,60,229,79,1159
AppleMandarin.csv,Apple+Mandarin,1650986198902,52,364,71,88,97,63,231,79,1151
AppleMandarin.csv,Apple+Mandarin,1650986115196,51,369,68,96,93,62,272,78,1063
AppleMandarin.csv,Apple+Mandarin,1650986210780,49,361,73,87,95,62,237,78,1156
AppleMandarin.csv,Apple+Mandarin,1650986193585,51,361,71,86,91,58,231,76,1144
AppleMandarin.csv,Apple+Mandarin,1650986231744,53,350,77,79,97,61,233,83,1164
AppleMandarin.csv,Apple+Mandarin,1650986164621,53,368,72,86,98,65,246,74,1126
AppleMandarin.csv,Apple+Mandarin,1650986151273,52,366,72,86,92,65,246,75,1114
AppleMandarin.csv,Apple+Mandarin,1650986201180,47,359,72,82,93,59,230,76,1148
AppleMandarin.csv,Apple+Mandarin,1650986154952,54,369,74,91,96,61,241,77,1115
AppleMandarin.csv,Apple+Mandarin,1650986241819,51,346,76,81,102,58,227,77,1161
AppleMandarin.csv,Apple+Mandarin,1650986158600,53,363,70,85,95,57,246,73,1112
AppleMandarin.csv,Apple+Mandarin,1650986101603,54,355,58,112,102,66,288,78,1028
AppleMandarin.csv,Apple+Mandarin,1650986102111,50,360,61,116,102,65,293,73,1028
AppleMandarin.csv,Apple+Mandarin,1650986100755,55,354,56,114,103,67,297,79,1023
AppleMandarin.csv,Apple+Mandarin,1650986220567,54,359,76,85,99,62,227,78,1158
AppleMandarin.csv,Apple+Mandarin,1650986103319,53,364,62,110,98,70,282,77,1037
AppleMandarin.csv,Apple+Mandarin,1650986228064,53,351,76,82,99,60,227,77,1158
AppleMandarin.csv,Apple+Mandarin,1650986175306,51,359,74,83,94,66,246,77,1135
AppleMandarin.csv,Apple+Mandarin,1650986204282,65,345,83,75,112,54,236,74,1158
AppleMandarin.csv,Apple+Mandarin,1650986116792,55,370,71,103,101,66,272,76,1063
AppleMandarin.csv,Apple+Mandarin,1650986128570,52,364,66,92,99,66,267,75,1080
AppleMandarin.csv,Apple+Mandarin,1650986095998,44,348,53,131,107,67,287,72,1000
AppleMandarin.csv,Apple+Mandarin,1650986186193,50,357,76,84,96,60,241,73,1137
AppleMandarin.csv,Apple+Mandarin,1650986184787,52,361,72,86,93,56,249,75,1138
AppleMandarin.csv,Apple+Mandarin,1650986135023,51,370,71,86,97,62,252,76,1093
AppleMandarin.csv,Apple+Mandarin,1650986132122,50,366,69,92,94,62,256,76,1087
AppleMandarin.csv,Apple+Mandarin,1650986224257,60,360,73,84,105,56,244,74,1178
AppleMandarin.csv,Apple+Mandarin,1650986129779,49,366,76,89,96,66,266,73,1088
AppleMandarin.csv,Apple+Mandarin,1650986216076,55,364,74,83,95,58,235,73,1154
AppleMandarin.csv,Apple+Mandarin,1650986156309,51,370,73,89,93,61,242,76,1116
AppleMandarin.csv,Apple+Mandarin,1650986170346,49,367,75,87,93,58,237,74,1129
AppleMandarin.csv,Apple+Mandarin,1650986225511,54,348,78,81,100,65,233,82,1160
AppleMandarin.csv,Apple+Mandarin,1650986241213,53,345,76,83,103,64,228,79,1165
AppleMandarin.csv,Apple+Mandarin,1650986132859,51,370,67,87,93,64,253,74,1090
AppleMandarin.csv,Apple+Mandarin,1650986098916,52,352,58,130,105,63,306,75,1015
AppleMandarin.csv,Apple+Mandarin,1650986207932,52,354,69,82,96,60,225,77,1150
AppleMandarin.csv,Apple+Mandarin,1650986101148,45,354,59,116,103,63,300,78,1028
AppleMandarin.csv,Apple+Mandarin,1650986246097,56,347,77,81,98,67,223,79,1159
AppleMandarin.csv,Apple+Mandarin,1650986170339,52,362,72,85,92,62,235,72,1125
AppleMandarin.csv,Apple+Mandarin,1650986156358,53,362,82,78,109,50,260,67,1142
AppleMandarin.csv,Apple+Mandarin,1650986175145,54,356,71,84,93,63,241,79,1134
AppleMandarin.csv,Apple+Mandarin,1650986251243,57,344,81,86,101,62,223,75,1159
AppleMandarin.csv,Apple+Mandarin,1650986171221,54,365,72,86,94,62,242,72,1130
AppleMandarin.csv,Apple+Mandarin,1650986087208,28,322,29,166,96,52,409,63,908
AppleMandarin.csv,Apple+Mandarin,1650986139695,53,371,72,88,96,60,251,72,1100
AppleMandarin.csv,Apple+Mandarin,1650986191395,52,363,74,87,93,63,234,75,1144
AppleMandarin.csv,Apple+Mandarin,1650986080383,6,295,1,159,56,19,511,28,715
AppleMandarin.csv,Apple+Mandarin,1650986097880,49,354,54,117,100,68,303,78,1008
AppleMandarin.csv,Apple+Mandarin,1650986253234,56,344,72,80,95,60,206,79,1156
AppleMandarin.csv,Apple+Mandarin,1650986164590,55,366,75,85,96,64,241,76,1123
AppleMandarin.csv,Apple+Mandarin,1650986183110,50,365,72,81,92,57,242,78,1137
AppleMandarin.csv,Apple+Mandarin,1650986137174,52,366,69,89,95,64,256,77,1093
AppleMandarin.csv,Apple+Mandarin,1650986152721,56,367,71,86,91,59,243,74,1110
AppleMandarin.csv,Apple+Mandarin,1650986182633,50,362,70,79,91,58,237,74,1135
AppleMandarin.csv,Apple+Mandarin,1650986175170,50,366,72,86,94,64,242,80,1132
AppleMandarin.csv,Apple+Mandarin,1650986196806,52,362,72,81,94,61,230,77,1147
AppleMandarin.csv,Apple+Mandarin,1650986189430,50,357,70,79,94,60,242,77,1137
AppleMandarin.csv,Apple+Mandarin,1650986133461,51,367,74,89,101,64,255,77,1093
AppleMandarin.csv,Apple+Mandarin,1650986221600,53,355,76,86,103,61,229,82,1160
AppleMandarin.csv,Apple+Mandarin,1650986186394,51,363,72,82,93,62,238,76,1137
AppleMandarin.csv,Apple+Mandarin,1650986233316,53,356,76,81,95,63,231,75,1164
AppleMandarin.csv,Apple+Mandarin,1650986136120,57,365,72,91,95,62,246,71,1095
AppleMandarin.csv,Apple+Mandarin,1650986252376,54,342,78,77,97,62,217,76,1155
AppleMandarin.csv,Apple+Mandarin,1650986255465,55,344,78,83,100,60,213,77,1164
AppleMandarin.csv,Apple+Mandarin,1650986230199,52,348,72,81,97,61,223,79,1161
AppleMandarin.csv,Apple+Mandarin,1650986226800,52,348,74,79,95,62,231,79,1162
AppleMandarin.csv,Apple+Mandarin,1650986210259,57,362,77,85,95,60,239,77,1154
AppleMandarin.csv,Apple+Mandarin,1650986124461,54,370,67,95,96,63,260,76,1081
AppleMandarin.csv,Apple+Mandarin,1650986190742,52,359,72,81,97,59,234,76,1138
AppleMandarin.csv,Apple+Mandarin,1650986204489,66,357,78,83,87,78,219,87,1142
AppleMandarin.csv,Apple+Mandarin,1650986183529,54,361,70,81,94,60,239,73,1137
AppleMandarin.csv,Apple+Mandarin,1650986118725,52,367,69,102,101,69,257,73,1069
AppleMandarin.csv,Apple+Mandarin,1650986098355,52,350,50,124,112,64,306,76,1019
AppleMandarin.csv,Apple+Mandarin,1650986094726,46,343,47,136,106,63,331,66,996
AppleMandarin.csv,Apple+Mandarin,1650986085232,18,314,18,180,91,47,446,57,867
AppleMandarin.csv,Apple+Mandarin,1650986119135,54,372,67,93,95,63,257,71,1069
AppleMandarin.csv,Apple+Mandarin,1650986201203,55,356,76,90,91,61,231,78,1149
AppleMandarin.csv,Apple+Mandarin,1650986220749,51,360,74,88,97,64,226,86,1161
AppleMandarin.csv,Apple+Mandarin,1650986231992,48,354,72,80,101,64,233,83,1160
AppleMandarin.csv,Apple+Mandarin,1650986093805,44,344,43,133,104,66,341,76,986
AppleMandarin.csv,Apple+Mandarin,1650986081920,9,298,7,171,72,26,495,35,766
AppleMandarin.csv,Apple+Mandarin,1650986120648,50,367,69,96,92,61,266,75,1072
AppleMandarin.csv,Apple+Mandarin,1650986154606,55,367,69,87,94,63,246,74,1114
AppleMandarin.csv,Apple+Mandarin,1650986156407,48,371,73,89,95,60,240,77,1113
AppleMandarin.csv,Apple+Mandarin,1650986152922,51,364,70,90,98,61,245,74,1118
AppleMandarin.csv,Apple+Mandarin,1650986122301,52,363,68,94,97,64,261,74,1075
AppleMandarin.csv,Apple+Mandarin,1650986209098,49,364,78,87,101,61,233,81,1157
AppleMandarin.csv,Apple+Mandarin,1650986205846,57,356,76,81,91,63,221,80,1150
AppleMandarin.csv,Apple+Mandarin,1650986119945,52,368,69,97,99,65,262,75,1071
AppleMandarin.csv,Apple+Mandarin,1650986123533,52,369,72,97,96,63,256,73,1075
AppleMandarin.csv,Apple+Mandarin,1650986217316,54,357,72,86,93,63,235,82,1155
AppleMandarin.csv,Apple+Mandarin,1650986087084,29,322,22,168,98,47,414,60,902
AppleMandarin.csv,Apple+Mandarin,1650986147651,55,363,71,86,93,60,255,75,1106
AppleMandarin.csv,Apple+Mandarin,1650986147463,53,367,76,84,96,56,252,78,1110
AppleMandarin.csv,Apple+Mandarin,1650986146614,52,365,71,86,95,63,245,74,1105
AppleMandarin.csv,Apple+Mandarin,1650986121176,53,367,70,95,97,66,264,76,1072
AppleMandarin.csv,Apple+Mandarin,1650986209165,52,360,75,84,97,59,236,81,1156
AppleMandarin.csv,Apple+Mandarin,1650986166817,52,364,71,86,93,58,238,72,1011
AppleMandarin.csv,Apple+Mandarin,1650986104665,50,360,64,110,101,69,280,73,1039
AppleMandarin.csv,Apple+Mandarin,1650986109382,48,366,70,104,99,67,286,79,1048
AppleMandarin.csv,Apple+Mandarin,1650986120640,56,369,70,95,95,65,264,77,1067
AppleMandarin.csv,Apple+Mandarin,1650986152388,57,363,70,84,91,61,238,77,1119
AppleMandarin.csv,Apple+Mandarin,1650986117204,57,367,65,94,97,68,269,73,1065
AppleMandarin.csv,Apple+Mandarin,1650986252837,51,344,77,79,96,61,212,80,1162
AppleMandarin.csv,Apple+Mandarin,1650986099628,53,355,57,123,108,69,294,75,1023
AppleMandarin.csv,Apple+Mandarin,1650986229154,53,353,74,81,89,61,230,78,1157
AppleMandarin.csv,Apple+Mandarin,1650986212719,49,364,71,84,98,63,234,79,1160
AppleMandarin.csv,Apple+Mandarin,1650986083823,15,313,10,174,80,41,471,49,826
AppleMandarin.csv,Apple+Mandarin,1650986202557,53,356,71,83,97,62,234,76,1148
AppleMandarin.csv,Apple+Mandarin,1650986207444,57,355,74,82,97,64,224,78,1149
AppleMandarin.csv,Apple+Mandarin,1650986093125,46,346,44,136,104,67,352,67,978
AppleMandarin.csv,Apple+Mandarin,1650986185053,56,364,73,79,94,63,243,70,1138
AppleMandarin.csv,Apple+Mandarin,1650986188223,44,379,83,80,102,54,259,67,1152
AppleMandarin.csv,Apple+Mandarin,1650986204747,52,357,76,80,94,62,226,80,1141
AppleMandarin.csv,Apple+Mandarin,1650986100832,50,355,54,118,106,67,293,74,1026
AppleMandarin.csv,Apple+Mandarin,1650986180025,52,354,71,84,92,60,234,74,1135
AppleMandarin.csv,Apple+Mandarin,1650986142159,50,366,71,89,95,61,255,74,1100
AppleMandarin.csv,Apple+Mandarin,1650986152079,59,363,72,88,91,61,239,72,1111
AppleMandarin.csv,Apple+Mandarin,1650986238455,54,347,77,84,100,62,222,83,1164
AppleMandarin.csv,Apple+Mandarin,1650986189546,53,360,72,84,93,66,242,76,1137
AppleMandarin.csv,Apple+Mandarin,1650986153823,53,368,71,87,94,61,253,73,1118
AppleMandarin.csv,Apple+Mandarin,1650986201393,55,362,78,86,99,62,230,76,1148
AppleMandarin.csv,Apple+Mandarin,1650986132032,55,369,73,88,96,67,257,75,1087
AppleMandarin.csv,Apple+Mandarin,1650986100369,52,356,55,115,101,69,297,71,1021
AppleMandarin.csv,Apple+Mandarin,1650986109163,53,365,62,103,98,62,280,75,1048
AppleMandarin.csv,Apple+Mandarin,1650986175945,54,362,76,88,95,63,246,81,1141
AppleMandarin.csv,Apple+Mandarin,1650986236583,53,354,78,88,96,62,220,81,1162
AppleMandarin.csv,Apple+Mandarin,1650986229848,52,346,74,83,100,63,218,78,1162
AppleMandarin.csv,Apple+Mandarin,1650986191964,56,360,75,83,95,60,229,81,1139
AppleMandarin.csv,Apple+Mandarin,1650986096350,48,353,47,126,104,69,309,71,1008
AppleMandarin.csv,Apple+Mandarin,1650986114296,55,366,65,94,99,65,274,72,1061
AppleMandarin.csv,Apple+Mandarin,1650986135722,48,367,65,92,95,64,253,73,1097
AppleMandarin.csv,Apple+Mandarin,1650986243241,55,351,75,79,92,67,220,81,1161
AppleMandarin.csv,Apple+Mandarin,1650986172099,52,366,76,89,97,64,244,81,1130
AppleMandarin.csv,Apple+Mandarin,1650986085976,22,320,20,177,98,48,437,57,883
AppleMandarin.csv,Apple+Mandarin,1650986098587,47,355,54,121,105,68,305,75,1017
AppleMandarin.csv,Apple+Mandarin,1650986084508,23,318,15,177,85,40,459,49,846
AppleMandarin.csv,Apple+Mandarin,1650986205772,54,357,75,85,92,56,222,76,1145
AppleMandarin.csv,Apple+Mandarin,1650986119534,51,373,68,98,98,63,261,78,1073
AppleMandarin.csv,Apple+Mandarin,1650986103560,44,357,61,112,100,64,282,76,1037
AppleMandarin.csv,Apple+Mandarin,1650986217054,55,360,73,87,97,62,236,78,1156
AppleMandarin.csv,Apple+Mandarin,1650986163144,51,369,74,83,93,62,247,72,1123
AppleMandarin.csv,Apple+Mandarin,1650986145764,46,365,75,90,96,61,249,75,1107
AppleMandarin.csv,Apple+Mandarin,1650986125778,58,370,71,93,94,62,263,80,1082
AppleMandarin.csv,Apple+Mandarin,1650986144050,54,373,73,90,96,63,257,71,1104
AppleMandarin.csv,Apple+Mandarin,1650986157634,48,363,69,88,90,61,251,72,1122
AppleMandarin.csv,Apple+Mandarin,1650986180937,56,357,73,83,94,56,238,75,1137
AppleMandarin.csv,Apple+Mandarin,1650986196974,53,364,75,82,105,62,233,78,1145
AppleMandarin.csv,Apple+Mandarin,1650986249700,54,350,74,83,98,61,212,78,1155
AppleMandarin.csv,Apple+Mandarin,1650986136734,50,365,66,88,91,63,258,75,1093
AppleMandarin.csv,Apple+Mandarin,1650986104299,54,358,51,110,101,66,276,76,1035
AppleMandarin.csv,Apple+Mandarin,1650986169427,53,365,76,87,95,63,244,76,1126
AppleMandarin.csv,Apple+Mandarin,1650986084204,24,312,14,173,86,40,465,48,833
AppleMandarin.csv,Apple+Mandarin,1650986093863,42,342,43,130,107,67,341,71,986
AppleMandarin.csv,Apple+Mandarin,1650986109573,51,368,66,103,94,63,280,77,1052
AppleMandarin.csv,Apple+Mandarin,1650986214607,49,360,74,85,98,63,236,80,1155
AppleMandarin.csv,Apple+Mandarin,1650986131529,57,371,72,92,97,64,264,79,1091
AppleMandarin.csv,Apple+Mandarin,1650986114641,47,370,70,96,99,70,271,76,1062
AppleMandarin.csv,Apple+Mandarin,1650986225793,53,346,73,82,93,63,232,76,1160
AppleMandarin.csv,Apple+Mandarin,1650986107123,49,362,65,105,102,66,278,75,1045
AppleMandarin.csv,Apple+Mandarin,1650986114469,52,367,63,97,97,66,271,73,1060
AppleMandarin.csv,Apple+Mandarin,1650986232646,55,354,75,81,105,62,230,83,1166
AppleMandarin.csv,Apple+Mandarin,1650986195518,52,360,71,79,94,60,234,74,1143
AppleMandarin.csv,Apple+Mandarin,1650986119183,50,369,65,97,98,65,257,76,1067
AppleMandarin.csv,Apple+Mandarin,1650986225887,58,349,77,82,94,65,232,82,1160
AppleMandarin.csv,Apple+Mandarin,1650986149443,51,365,70,81,91,63,253,79,1110
AppleMandarin.csv,Apple+Mandarin,1650986110917,52,366,65,99,100,62,272,73,1049
AppleMandarin.csv,Apple+Mandarin,1650986217799,68,351,86,81,99,62,238,77,1170
AppleMandarin.csv,Apple+Mandarin,1650986213334,57,357,75,86,94,62,231,76,1155
AppleMandarin.csv,Apple+Mandarin,1650986179242,55,360,71,86,96,62,243,77,1134
AppleMandarin.csv,Apple+Mandarin,1650986092469,41,340,41,140,106,70,350,73,979
AppleMandarin.csv,Apple+Mandarin,1650986243543,58,346,76,82,99,64,224,73,1163
AppleMandarin.csv,Apple+Mandarin,1650986109457,53,367,65,106,100,66,279,77,1046
AppleMandarin.csv,Apple+Mandarin,1650986157148,54,372,71,88,94,56,243,74,1116
AppleMandarin.csv,Apple+Mandarin,1650986250798,54,345,79,84,98,57,210,80,1159
AppleMandarin.csv,Apple+Mandarin,1650986164117,53,366,72,84,90,62,248,79,1126
AppleMandarin.csv,Apple+Mandarin,1650986102863,53,358,62,112,101,65,281,77,1040
AppleMandarin.csv,Apple+Mandarin,1650986246631,54,340,77,84,96,61,219,77,1159
AppleMandarin.csv,Apple+Mandarin,1650986167692,53,360,73,83,97,64,247,77,1125
AppleMandarin.csv,Apple+Mandarin,1650986148784,56,369,71,88,93,60,251,72,1108
AppleMandarin.csv,Apple+Mandarin,1650986194343,54,359,71,84,95,60,237,78,1140
AppleMandarin.csv,Apple+Mandarin,1650986105642,52,327,62,110,99,69,277,74,1043
AppleMandarin.csv,Apple+Mandarin,1650986126342,52,366,68,94,94,66,267,74,1079
AppleMandarin.csv,Apple+Mandarin,1650986132778,54,376,68,89,102,65,253,77,1091
AppleMandarin.csv,Apple+Mandarin,1650986128422,53,368,69,94,96,62,262,76,1090
AppleMandarin.csv,Apple+Mandarin,1650986187272,54,360,74,78,91,61,231,74,1131
AppleMandarin.csv,Apple+Mandarin,1650986214648,57,358,74,86,92,62,237,79,1154
AppleMandarin.csv,Apple+Mandarin,1650986143506,49,363,74,91,100,63,248,73,1102
AppleMandarin.csv,Apple+Mandarin,1650986184100,47,358,71,84,98,64,237,71,1139
AppleMandarin.csv,Apple+Mandarin,1650986251006,55,341,75,81,97,58,215,79,1160
AppleMandarin.csv,Apple+Mandarin,1650986108734,50,363,65,105,103,69,282,76,1046
AppleMandarin.csv,Apple+Mandarin,1650986185595,54,364,74,81,92,61,244,78,1138
AppleMandarin.csv,Apple+Mandarin,1650986244318,57,347,81,80,99,62,226,85,1165
AppleMandarin.csv,Apple+Mandarin,1650986107916,51,361,64,102,100,64,280,71,1048
AppleMandarin.csv,Apple+Mandarin,1650986230770,55,350,76,84,101,64,235,80,1165
AppleMandarin.csv,Apple+Mandarin,1650986233927,53,359,77,79,103,62,228,77,1164
AppleMandarin.csv,Apple+Mandarin,1650986233225,55,353,75,79,95,62,234,78,1163
AppleMandarin.csv,Apple+Mandarin,1650986198232,56,358,74,85,96,59,234,83,1148
AppleMandarin.csv,Apple+Mandarin,1650986143880,57,370,73,90,95,65,254,76,1102
AppleMandarin.csv,Apple+Mandarin,1650986206317,54,354,70,86,94,61,228,82,1144
AppleMandarin.csv,Apple+Mandarin,1650986235974,52,350,75,81,98,61,226,81,1167
AppleMandarin.csv,Apple+Mandarin,1650986166776,51,360,70,86,92,62,234,74,1126
AppleMandarin.csv,Apple+Mandarin,1650986217691,65,354,83,97,86,75,226,89,1156
AppleMandarin.csv,Apple+Mandarin,1650986182023,46,359,70,82,91,60,243,80,1137
AppleMandarin.csv,Apple+Mandarin,1650986109091,52,360,61,100,98,69,286,75,1051
AppleMandarin.csv,Apple+Mandarin,1650986131809,56,373,71,91,99,64,259,73,1087
AppleMandarin.csv,Apple+Mandarin,1650986174162,54,360,73,86,99,63,243,74,1131
AppleMandarin.csv,Apple+Mandarin,1650986097815,48,352,53,127,104,68,313,82,1003
AppleMandarin.csv,Apple+Mandarin,1650986160222,50,370,75,86,98,60,249,73,1121
AppleMandarin.csv,Apple+Mandarin,1650986110975,52,371,67,102,101,63,280,79,1055
AppleMandarin.csv,Apple+Mandarin,1650986088192,34,323,30,165,105,51,401,63,923
AppleMandarin.csv,Apple+Mandarin,1650986139778,50,365,69,90,92,61,245,73,1099
AppleMandarin.csv,Apple+Mandarin,1650986098713,45,353,58,120,103,65,301,73,1014
AppleMandarin.csv,Apple+Mandarin,1650986249261,57,345,75,77,99,76,211,71,1175
AppleMandarin.csv,Apple+Mandarin,1650986161322,49,369,75,85,92,58,248,72,1119
AppleMandarin.csv,Apple+Mandarin,1650986212660,56,362,79,88,98,61,230,76,1153
AppleMandarin.csv,Apple+Mandarin,1650986166270,51,364,68,83,92,59,236,75,1125
AppleMandarin.csv,Apple+Mandarin,1650986219441,56,363,74,84,93,62,231,79,1165
AppleMandarin.csv,Apple+Mandarin,1650986123734,54,368,67,92,90,64,262,76,1079
AppleMandarin.csv,Apple+Mandarin,1650986148619,53,370,73,86,93,60,256,73,1114
AppleMandarin.csv,Apple+Mandarin,1650986156227,56,367,67,90,93,61,242,72,1120
AppleMandarin.csv,Apple+Mandarin,1650986168677,52,363,74,83,100,61,246,77,1127
AppleMandarin.csv,Apple+Mandarin,1650986191229,53,360,74,86,98,63,232,79,1142
AppleMandarin.csv,Apple+Mandarin,1650986214899,59,358,81,85,97,61,239,75,1158
AppleMandarin.csv,Apple+Mandarin,1650986111765,57,368,67,101,98,66,277,78,1058
AppleMandarin.csv,Apple+Mandarin,1650986212933,57,363,74,84,97,64,232,80,1155
AppleMandarin.csv,Apple+Mandarin,1650986239325,58,351,80,82,102,64,222,78,1161
AppleMandarin.csv,Apple+Mandarin,1650986187048,53,361,67,83,92,60,231,77,1133
AppleMandarin.csv,Apple+Mandarin,1650986134998,53,366,69,91,96,67,253,72,1094
AppleMandarin.csv,Apple+Mandarin,1650986161091,42,388,71,86,89,61,247,70,1118
AppleMandarin.csv,Apple+Mandarin,1650986082787,13,312,12,173,72,33,487,42,792
AppleMandarin.csv,Apple+Mandarin,1650986164654,52,366,67,85,91,62,240,74,1120
AppleMandarin.csv,Apple+Mandarin,1650986173294,56,363,70,84,91,56,247,73,1132
AppleMandarin.csv,Apple+Mandarin,1650986093846,46,346,48,132,106,71,343,72,983
AppleMandarin.csv,Apple+Mandarin,1650986126600,49,367,68,92,94,65,266,72,1085
AppleMandarin.csv,Apple+Mandarin,1650986082271,14,301,6,176,68,29,492,38,777
AppleMandarin.csv,Apple+Mandarin,1650986181818,50,362,74,82,96,62,239,78,1134
AppleMandarin.csv,Apple+Mandarin,1650986110342,67,363,63,117,89,71,289,70,1072
AppleMandarin.csv,Apple+Mandarin,1650986229704,58,353,77,79,97,59,218,75,1162
AppleMandarin.csv,Apple+Mandarin,1650986249350,53,346,76,77,95,60,217,82,1160
AppleMandarin.csv,Apple+Mandarin,1650986226601,53,347,74,82,93,58,235,79,1156
AppleMandarin.csv,Apple+Mandarin,1650986180468,52,359,75,86,100,59,233,74,1135
AppleMandarin.csv,Apple+Mandarin,1650986101495,50,355,57,110,101,69,291,74,1021
AppleMandarin.csv,Apple+Mandarin,1650986150118,57,365,70,87,92,61,247,72,1110
AppleMandarin.csv,Apple+Mandarin,1650986249172,59,350,78,80,93,60,218,78,1161
AppleMandarin.csv,Apple+Mandarin,1650986101132,50,355,56,114,101,66,298,74,1022
AppleMandarin.csv,Apple+Mandarin,1650986142710,53,367,70,92,95,63,251,74,1101
AppleMandarin.csv,Apple+Mandarin,1650986086332,28,320,21,171,98,53,428,60,884
AppleMandarin.csv,Apple+Mandarin,1650986155458,52,366,67,78,94,64,237,73,1117
AppleMandarin.csv,Apple+Mandarin,1650986093344,50,343,39,136,105,66,347,69,984
AppleMandarin.csv,Apple+Mandarin,1650986093605,46,344,44,138,108,63,346,74,984
AppleMandarin.csv,Apple+Mandarin,1650986220802,52,356,76,82,96,60,224,79,1158
AppleMandarin.csv,Apple+Mandarin,1650986157239,50,365,72,87,100,65,243,76,1121
AppleMandarin.csv,Apple+Mandarin,1650986106681,50,358,61,110,97,64,275,76,1043
AppleMandarin.csv,Apple+Mandarin,1650986136870,53,364,70,92,94,65,250,70,1093
AppleMandarin.csv,Apple+Mandarin,1650986121224,56,374,67,95,92,62,263,78,1073
AppleMandarin.csv,Apple+Mandarin,1650986222674,53,351,76,85,94,62,229,79,1161
AppleMandarin.csv,Apple+Mandarin,1650986201212,53,358,76,87,95,61,226,76,1149
AppleMandarin.csv,Apple+Mandarin,1650986171996,53,361,69,83,87,64,244,79,1135
AppleMandarin.csv,Apple+Mandarin,1650986100434,52,354,57,112,101,66,293,75,1022
AppleMandarin.csv,Apple+Mandarin,1650986117342,56,368,68,94,93,64,269,76,1066
AppleMandarin.csv,Apple+Mandarin,1650986104733,54,359,60,111,87,65,280,76,1034
AppleMandarin.csv,Apple+Mandarin,1650986177366,49,357,70,83,93,61,235,73,1132
AppleMandarin.csv,Apple+Mandarin,1650986091408,45,338,41,149,104,59,360,69,965
AppleMandarin.csv,Apple+Mandarin,1650986126394,51,363,69,92,96,64,260,78,1076
AppleMandarin.csv,Apple+Mandarin,1650986182015,51,358,74,82,93,62,240,76,1136
AppleMandarin.csv,Apple+Mandarin,1650986163494,52,368,72,88,93,63,252,74,1122
AppleMandarin.csv,Apple+Mandarin,1650986155908,48,364,69,90,90,60,239,73,1119
AppleMandarin.csv,Apple+Mandarin,1650986250979,53,344,74,80,97,59,218,82,1159
AppleMandarin.csv,Apple+Mandarin,1650986175888,48,363,72,85,96,64,244,78,1134
AppleMandarin.csv,Apple+Mandarin,1650986132884,48,363,72,92,96,62,255,76,1092
AppleMandarin.csv,Apple+Mandarin,1650986225150,53,351,73,81,92,63,231,76,1161
AppleMandarin.csv,Apple+Mandarin,1650986234704,53,356,74,81,94,62,221,77,1160
AppleMandarin.csv,Apple+Mandarin,1650986167007,54,365,71,85,97,62,239,72,1129
AppleMandarin.csv,Apple+Mandarin,1650986192859,54,360,74,82,91,59,223,77,1141
AppleMandarin.csv,Apple+Mandarin,1650986177764,54,359,75,83,98,57,240,78,1130
AppleMandarin.csv,Apple+Mandarin,1650986081164,7,302,4,168,60,25,505,34,740
AppleMandarin.csv,Apple+Mandarin,1650986166077,57,364,68,84,95,60,234,76,1124
AppleMandarin.csv,Apple+Mandarin,1650986162076,49,367,69,88,93,63,245,76,1125
AppleMandarin.csv,Apple+Mandarin,1650986159618,52,372,68,88,97,63,246,76,1119
AppleMandarin.csv,Apple+Mandarin,1650986099435,48,355,59,122,111,74,298,77,1021
AppleMandarin.csv,Apple+Mandarin,1650986208864,58,364,77,88,100,60,236,78,1157
AppleMandarin.csv,Apple+Mandarin,1650986166909,58,365,74,88,96,60,241,76,1127
AppleMandarin.csv,Apple+Mandarin,1650986091004,41,340,38,145,102,59,360,71,880
AppleMandarin.csv,Apple+Mandarin,1650986225429,58,346,75,80,94,59,231,74,1157
AppleMandarin.csv,Apple+Mandarin,1650986121302,53,383,61,97,104,57,278,67,1091
AppleMandarin.csv,Apple+Mandarin,1650986256357,53,345,77,81,101,58,217,81,1161
AppleMandarin.csv,Apple+Mandarin,1650986186551,58,363,74,82,99,63,228,77,1133
AppleMandarin.csv,Apple+Mandarin,1650986189563,51,361,74,81,94,60,242,73,1137
AppleMandarin.csv,Apple+Mandarin,1650986172951,49,359,73,91,97,63,243,74,1135
AppleMandarin.csv,Apple+Mandarin,1650986138127,56,371,70,90,95,63,253,75,1094
AppleMandarin.csv,Apple+Mandarin,1650986159074,54,366,70,85,94,61,252,70,1117
AppleMandarin.csv,Apple+Mandarin,1650986208040,52,357,77,83,99,59,227,79,1147
AppleMandarin.csv,Apple+Mandarin,1650986244192,55,346,76,79,99,63,233,78,1162
AppleMandarin.csv,Apple+Mandarin,1650986103502,47,351,63,113,102,62,277,72,1034
AppleMandarin.csv,Apple+Mandarin,1650986191121,55,355,72,80,94,57,227,76,1136
AppleMandarin.csv,Apple+Mandarin,1650986253096,56,345,78,81,96,57,211,79,1160
AppleMandarin.csv,Apple+Mandarin,1650986088563,33,330,30,159,100,53,400,69,926
AppleMandarin.csv,Apple+Mandarin,1650986128705,53,372,69,89,91,65,263,75,1084
AppleMandarin.csv,Apple+Mandarin,1650986107186,55,362,63,108,99,63,282,73,1043
AppleMandarin.csv,Apple+Mandarin,1650986099474,52,358,59,116,101,66,297,75,1018
AppleMandarin.csv,Apple+Mandarin,1650986122624,51,365,68,95,96,63,260,78,1070
